text,class,label
বাংলাদেশি মেয়ে নাজমুন নাহারের প্রাপ্তির ঝুলিতে যুক্ত হলো আরেকটি রত্ন ২৭ অক্টোবর কুইন্সের অ্যাসপিরেশন গ্রাউন্ডের ওয়াননেস সেন্টারে আয়োজিত এক অনুষ্ঠানে তাঁকে পিস টর্চ অ্যাওয়ার্ড দেওয়া হয় একই সঙ্গে ভূষিত করা হয় ডটার অব দ্য আর্থ উপাধিতে,joy,0
আলেকজান্ডার রেগে সবাইকে বললেনযারা যেতে চায় তারা যাও তাদেরকে আমি মুক্ত করে দিলাম কিন্তু যারা থাকতে চাও তারা থেকে যাও,anger,4
কলিজাটা কেমন যেন কুঁচকে যেতে চাইল তাদের  শ্বাসপ্রশ্বাসওযেন থেমে গেছে ঠেকল  অনেক কষ্ট করে ভিতর থেকে একটা গরম হাওয়া যেন ঠেলে বের হয়ে আসল দুজনের ,fear,5
বেশ কয়েক বার চিৎকার করতেই  হাটু থেকে মাথা তুলে আমার দিকে তাকালো  ভয়ে আমি চমকে উঠলাম  বড় বড় দুটো চোখ  সমস্ত মুখ কেমন ফেকাসে হয়ে আছে ,fear,5
আমি ভয়ে শিউরে উঠলামএরকম ভীবৎস গোঙানি কোন মানুষের কন্ঠ দিয়ে বের হতে পারেনাআমার সমস্ত শরীর কাটা দিয়ে উঠলোহাত পা অশার মনে হলোআমি আবার বললাম হ্যালো কাকে চাচ্ছেন,fear,5
পেছনে কে যেন দাঁড়িয়ে আছে মনে হল ভয়ের মধ্যে আরও ভয় পেলাম,fear,5
ছবি গুলা বেশি কিউট অসংখ্য ধন্যবাদ এত সুন্দর আর কিউট ছবি দিয়ে উইশ করার জন্য,joy,0
ভাইয়া অামি বাংলাদেশের জয়পুরে থাকি অামার এলাকায়করনার জন্য সব বন্ধ এমন ওভাবি লোক অাছে যারা খুবি ওসহায় অার তাদের দেখলে খুব কস্ট লাগে মনে হয় না খেয়ে মারা জাবে,sadness,1
এটা সত্যি আমি মিথ্যা বলব না কিন্তু আমি যখন ছুটিতে থাকি তখন আমি আসলেই ছুটি কাটাই এই গ্রীষ্মে আমার ৫ কেজি ওজন বেড়েছে আমি এমনই খুব দ্রুত ওজন বাড়ে আবার আমি চাইলেই দ্রুত সেটা ঝেড়ে ফেলতে পারি,surprise,2
বাঙাল জাত হিসেবে কেমন খারাপ আর কত খানি নীচে নামল তার ধারণা পেতে মাঝে মাঝে  সালমানের পোস্টের কমেন্টে আসিসেলুকাস কি বিচিত্র এ জাতি,disgust,3
ধনীরা যে মানুষ হয় না তার কারণ ওরা কখনো নিজের অন্তরে যায় না দুঃখ পেলে ওরা ব্যাংকক যায় আনন্দে ওরা আমেরিকা যায় কখনো ওরা নিজের অন্তরে যাতে পারে না কেননা অন্তরে কোনো বিমান যায় না,sadness,1
এভাবে রাস্তায় দুটি মেয়েকে হেনস্তা ও সম্মানহানির দায়ে এই জানোয়ার কুদ্দুস ও তার সহযোগীদের দ্রুত বিচারের আওতায় আনা হোক,disgust,3
আর এত চমৎকার রাস্তা যে চোখ বন্ধ রাখলে আপনি টেরই পাবেন না কখন পাহাড়ে উঠেছেন ,joy,0
এটারে ভাইরাস ইঞ্জেকশন দিয়ে ঢুকাই দেয়া উচিত মজা টের পাবে,anger,4
জনমানবহীন কোন হোটেল করিডর বা ছোট্ট একটা ছেলে একা একা ট্রাইসাইকেলে চড়ার চেষ্টা করছেএসব দৃশ্য দেখে নিশ্চিতভাবেই ভয় পাই,fear,5
কমেন্ট পড়তে আসলাম আর দেখলাম ডিজিটাল বাংলাদেশের অসভ্য ইতর মনুষ্যত্বহীন বর্বর কিছু দুপেয়ে জানোয়ারকে,anger,4
সত্যিসত্যিই এতদিনে আমার দাওয়াত কবুল করেছেন আপনি ক্যাম্পাসের প্রতিটা প্রোগ্রামে দাওয়াত দেই কিন্তু আপনার আসা হয়না একবারও গতকালকেও অভ্যাসবসে বলেছিলাম আজকের কথা এভাবে যে চলে আসবেন ভাবি নি,surprise,2
একবার বালিশ বালিশ খেলার সময় তুই আমাকে অনেক জোরে চেপে রাখছিলি খুব কস্ট হচ্ছিল তখন,sadness,1
পিতামাতার কবরের পাশে দাঁড়িয়ে কোরআন তেলাওয়াত করে তাঁদের জন্য অশ্রু ছেড়ে দিয়ে শান্তি কামনা করার মত এমন সুসন্তান পৃথিবীতে রেখে যাওয়ার ভাগ্য অনেকেরই হয়না,sadness,1
ফালতু নিউজ  পত্রিকা বিক্রি বন্ধ হয়ে যাচ্ছে তাই এরকম মিথ্যা তথ্য দিচ্ছে আর মানুষকে মৃত্যুর মুখে ঠেলে দিতে চাচ্ছে এই পুজিবাদী শালারা,anger,4
রাজা আর কিংস কম্প্যানিয়নদের মধ্যে অনেকটা পারিবারিক বন্ধনই ছিল সেই ফিলিপের আমল থেকেই কিন্তু আলেকজান্ডারের এই নতুন নিয়মের কারণে মেসিডন বাহিনী বিশেষ করে তার খুবই কাছের লোকদের মধ্যে অসন্তোষ দেখা দিলো,disgust,3
খুশিতে পাগল হবার আগে থেকেই তুই পাগল আর পাগলের সাথে কেউ পালাতে চাইবে না,joy,0
আমার ভাল্লাগতেসে না লিখতে কিন্তু বিশ্বাস করেন ঐ মুহুর্ত না কেউ কল্পনা করতে পারবে না কেউ বর্ণনা করতে পারবে,sadness,1
জীবনে প্রথম বাংলাদেশ হেরেও সবাই নাচতে নাচতে হলরুম থেকে বের হল😂😂 আমার মত ২৩ টাই যথেষ্ট টিভির রুম মাতিয়ে রাখতে😂😂,joy,0
সরকারী মেডিকেলের অব্যবস্থাপনা হুইল চেয়ার নাই বেড নাই ইকুপমেন্ট নাই এর দায় কার ডাক্তার তো সামান্য চাকরিজীবী তাদের এসব ব্যবস্থাপনার ক্ষমতা নাই আপনি আসল জায়গায় নাড়া দেন,anger,4
এবার আপনারাই বলুনছোট্ট শিশুটি ডাক্তারদের অবহেলার শিকার কি না এটা কি রোগে মৃত্যু না ডাক্তারের হাতে হত্যা এই হত্যার সাথে জড়িতদের বাঁচাতে এক ঘণ্টার মধ্যে সারা চট্টগ্রামের সব হাসপাতাল বন্ধ করে দেওয়ার হুমকি দেয়,disgust,3
শুভশ্রী এত ভালো অভিনয় করবে সিনেমাটাতে ভাবতেই পারিনি ,surprise,2
আমার ডিপার্টমেন্টের প্রতি আমার তেমন টান নাই থাকার কারণও নাই  মানুষ হিসেবে আমি বড় বাইঞ্চোদ হওয়ায় আমার সাথে অনেকেরই কথা বন্ধ দেখতে পারে না এবং পারিনা ,disgust,3
নানা ভাই ভয় পেয়ে দৌড় লাগাতে যাবেন হঠাৎ করলেন মূর্তিটার চোখ এই অন্ধকারেও জ্বলজ্বল করছে,fear,5
ধন্যবাদ এই ভ্রমনটা বছর দুয়েক আগের  লিখব লিখব করে শেষ করে ওঠা হয়নি এতদিন স্মৃতির উপর নির্ভর করে যতটা পারি বর্ণনা দেবার চেষ্টা করেছি উপভোগ্য হয়েছে জেনে ভালো লাগলো,joy,0
আমি কয়েকদিন তাদের ওখানে গেলাম শেষদিন যখন যাই সম্পূর্ন অবাক করা এক ঘটনার মুখোমুখি হলাম,surprise,2
ছবি দেখে মজা পাইলাম বাংলাদেশের পুলিশ আর আর্মি তার কাছে মুরির মোয়া 🤣😂😂 রাকিব ভাইয়ের মত এরকমভাবে অন্য কেউ রোস্ট করতে পারবে নাহগ্যারান্টি 😎,joy,0
সবাইকেই একটা কথা বলি খাবারভরনপোষন তোর বাপের বাড়ির থেকে দিবি নাকি👿👿👿👿👿 আর কয়দিন না খেয়ে থাকবে হেডাম থাকলে দেখাও ,anger,4
যদি আল্লাহর উদ্দেশ্যে রাগ করা হয় এবং অন্যায় ও হারাম কাজ প্রতিরোধে রাগ ব্যবহার করা হয় তাহলে তা প্রশংসনীয় বরং অন্যায় দেখে মনে রাগ সৃষ্টি হওয়া মজবুত ঈমানের আলামত পক্ষান্তে ব্যক্তিগত স্বার্থে বা দুনিয়াবী ছোটখাটো বিষয়ে রাগ করা নিন্দনীয়,anger,4
আজ সকালে সাধন আচার্য্যকে ফোন করলেন অনেক দিন পর নিগার ডিসপ্লেতে পরিচিত নামটা দেখেই ভীষণ অবাক হয়েছে ,surprise,2
এরপর ওখানে আর বসার অবস্থা থাকবে না  এটারে সবাই মেজ্জাইন্যা বাড়ি বানায় ফেলবে৷ আর ওরা চাপ সামলাতে না পেরে মানের দিকে আর খেয়াল রাখবে নাএরপর শুরু হবে নেগেটিভ রিভিউ,anger,4
ভয়পুলিশেরউকিলেরডাক্তারেরডাকাতেরগেজেটেরবাজেটেরযেখানেই আমাকে স্মরণ করিবে ভয়,fear,5
ভালবাসা বুঝি শুধু কষ্ট দিতেই জানে তোমাকে ছাড়া যে আমার নিশ্বাস নিতেও কষ্ট হয়,sadness,1
আমার মেজাজ খারাপ হয় রুনার এই ইঙ্গিতপূর্ণ কথা অপমানজনক,disgust,3
এই শরতেরই সন্ধ্যায় তুমি নেই বলে সময় আমার কাটে না কাশফুল কেনো ফুটে না ছুয়ে ছুয়ে যায় না মেঘের ভেলায় ভাসেনা ভেসে তুমি কেনো আসো না,sadness,1
ভাই হয়ত সে মাদ্রাসার ছাত্র টা কপি মারছে তাই বলে আপনি তার সাথে এই রকম করবেন খুব ই খারাপ ভাই মনে রাখবেন আপনি যখন মারা যাবেন এই মাদ্রাসার ছাত্র রাই আপনার কাজে আসবে আমি আপনার অনেল বড় একটা ফ্যান ছিলাম ঙ্কিন্তু এখন আমি আপনাকে ঘৃণা করি,disgust,3
এই পরীক্ষার পর তিনি বেশ সুস্থ দেহে চলাফেরা করে প্রমাণ করেছিলেন পীতজ্বর সংক্রামক নয় কিন্তু দুর্ভাগ্যজনকভাবে তিনি ভুল আবিষ্কার করেছিলেন,sadness,1
এইরকম সুস্বাদু মিষ্টি জীবনে খুব কম খেয়েছিমনে হলো জাস্ট দুধের ছানা টাকে মিষ্টি হিসাবে খেলাম মিষ্টির নাম দুধ জাফরান ব্রাম্মনবাড়িয়া থেকে আনাআমাকে উপহার হিসাবে দিয়েছেন বন্ধুর বাবা মাদোকানের নাম দ্বিতীয় ছবিতে দেয়া আছে,joy,0
উত্তরা অ্যাপার্টমেন্ট প্রকল্পের ২ হাজার ৬০০ ফ্ল্যাট নম্বর আইডি দেওয়ার জন্য আজ রোববার লটারি হবে রাজউকের এই প্রকল্পে বরাদ্দ পেয়ে যাঁরা চারটি কিস্তির টাকা পরিশোধ করেছেন তাঁদের নিয়েই লটারি অনুষ্ঠিত হবে,surprise,2
হালকা হালকা মনে পড়ে পাশে ছিলো সাফা তার পাশে তৃণা আর সামিয়া আমি সিভিলের অদিতি শুনে সামিয়া খুশিতে হাত তালি দিয়ে উঠেছিলো 😅,joy,0
পৃথিবীর সবচেয়ে বড় প্র্যাকটিক্যাল ক্লাসএই লেখাটির শিরোনাম দেখে যে কেউ একটু অবাক হয়ে যাবে,surprise,2
পুলিশ আসার আগমুহূর্তেও তিনি সহ তার আশেপাশের বাসার সবাইই ছাদে হাটাহাটি ঘুরাঘুরি করছিলেন নিজের কাছাকাছি না আসা পযন্ত আমরা কোনোকিছুর ভয়াবহতা খুব কম ই বুঝতে পারি,fear,5
আপনিও তো একজন মানুষ আপনার ভয় করছে হ্যাঁ ভয় একটু একটু করতেছে,fear,5
আমি টের পেলাম দরদর করে ঘামছি শিরদাঁড়া দিয়ে ভয়ের শীতল স্রোত নেমে আসছিলো,fear,5
কিছুদিন অপেক্ষা করুন দেখুন সে আবার ইনজামাম হয়ে যায় কিনা ওর হাতে প্রচুর জোর অনায়াসে ছক্কা মারে ইউটিউবে ওর কিছু ভিডিও আছে দেখে নিতে পারেন,surprise,2
শালিরা লাভে এড করে কিন্তু জনগনের জন্য  দুপয়সাও খরচ করেনা,anger,4
ভাই  মোশন  সিকনেস  যাদের  আসে  তারাই  বুঝবে  এর  কষ্ট ,sadness,1
অবশেষে চলতি বছরের জানুয়ারিতে বাণিজ্যযুদ্ধ শিথিলে একটি চুক্তি স্বাক্ষর করে বিশ্ব অর্থনীতির দুই পরাশক্তি,joy,0
খুশি হইলাম বস সাভার স্মৃতিসৌধ এর সামনে চটপটি ১২০∞+ টাকা এটা তদন্ত করে দেখতে পারে আপনাদের গ্রুপে এড করে নিয়েন বস,joy,0
মনন লিভিং রুমে এসে থমকে দাঁড়াল কারণ সেখান থেকে বের হয়ার কোন রাস্তা নেই ,surprise,2
আবিরের কথা শুনে আসিফ আবার খুব রেগে গেলো আর আবিরকে বললো তুই কী আসলেই পাগল এইসব অভিশপ্ত বলে কিছু হয় না,anger,4
এত কস্ট পেলাম বুক টা ভেঙে যাচ্ছে আহারে সন্তান কত কষ্ট করেই না ওদের কে মানুষ করলো ,sadness,1
কিছু প্রবাসীরাই দেশটার বারোটা বাজিয়ে ছাড়লো    এরা   দেশের কথাও চিন্তা করে নানিজের পরিবারের কথাও চিন্তা করে নাভাইরাস ঢুকিয়ে দেশের হাজার হাজার মানুষকে আক্রান্ত করে  মারবেধিক্কার জানাই ওইসব অসচেতন  প্রবাসীদের😠😡,anger,4
মানুষ এর খারাপ চাইতে নাই বাট আই উইশ যাদের জন্য আজকে এই অবস্থা সবার সঠিক ব্যবস্থা আল্লাহ নিবে,disgust,3
কোহলি ও বেয়াদব পন্টিং ওয়ার্নরা ও বেয়াদব ছিল এদেরই দরকার বেয়াদ্দপ বেলেই সাবিক আজকে সাকিব আর না হলে আশরাফুল হয়ে যেত,anger,4
এই ছাগলের বাচ্চাগুলো যেনো ধর্ম নিয়ে কোনো কথা না বলে,anger,4
যে দেশে একজন করোনা  রোগীকে সামন্য আইসিউ দিতে পারেনা সে দেশে মানুষ কিভবে চিন্তা করবে যে হাসপাতল গুলোতে চিকিৎসা পাবে,disgust,3
নির্বাচনী পোস্টার অপসারণ বা ডাম্পিং করা নিয়ে বিপাকে পড়েছে ঢাকা দক্ষিণ সিটি করপোরেশন ডিএসসিসি সংস্থাটির অভিযোগ এসব পোস্টার পলিথিন ও প্লাস্টিকে মোড়ানো,disgust,3
কলকাতার রাস্তায় বাড়তে থাকে হাড্ডিসার মানুষের ভিড় মৃত মানুষের গলিত শব খুবলে খেতে থাকে কাকের দল না খেতে পেয়ে ভারতবর্ষে এই সময়ে প্রায় ৩৮ লাখ মানুষ মারা যায়,sadness,1
এই যে সামাজিক যোগাযোগ মাধ্যমে একই ব্যক্তি রবীন্দ্রনাথের চেয়ে ভাল সাহিত্য বোঝে সক্রেটিসের চেয়ে দর্শন বেশি বোঝে সত্যজিৎ রায়ের চেয়ে সিনেমা বেশি বোঝে ডক্টর ফাউচির চাইতে করোনাভাইরাস বেশি বোঝে এবং নেপোলিয়নের চাইতে যুদ্ধবিদ্যা বেশি বোঝে এটাই বর্তমান পৃথিবীর সবচাইতে বড় অবাক হবার মত বিষয়,surprise,2
 আকবর আলীর ভবিষ্যতে কি লেখা আছে জানিনা তবে তার যেই ধৈর্য্য এমন ধৈর্য্য আমাদের সিনিয়র একটা প্লেয়ারের ও নাই টু বি অনেস্ট,joy,0
যা হওয়ার হয়ে গেছে এখন কি করা যেতো বা কি করলে ভালো হত এই সব বলে লাভ নাই ঢিল মারা হয়ে গেছে এখন পাটকেলের অপেক্ষায় থাকেন,sadness,1
বাজে পচা শাশুড়ি বাতিকগ্রস্ত মহিলা কাউন্সেলিং করার দরকার নাহলে সংসার রসাতলে যাবে,disgust,3
ফিসফিস করে কে জেনো তার কানে কথা বলছিলোঅথচ কেউ ছিলো না সেখানেতিনি ভয় পেয়ে যান তারপরোও ভালো ভাবে শোনার চেষ্টা করেন কি বলছেতিনি শুনেই চমকে উঠেন,fear,5
সমন্বিত পরীক্ষার ডিসিশন অযৌক্তিক ও আমাদের স্বকীয়তা নষ্ট করার ষড়যন্ত্র,anger,4
ঢাকনাটা খুলতেই কালচে নীল একটা ধোঁয়া কুণ্ডুলী পাকিয়ে উপরে দিকে উঠতে শুরু করেছে অসম্ভব ভয় লাগছে আমার বাড়ির বাকি সদস্যদের সঙ্গী করার উপায় নেই,fear,5
জিম্বাবুয়ের সাথে বাঘ আর বড় দলের সাথে বিলাই৷ হাস্যকর ব্যাপার,disgust,3
আফসোস প্রাচ্যের অক্সফোর্ড খ্যাত ঢাকা বিশ্ববিদ্যালয়ের ইংরেজি বিভাগের অধ্যাপক জ্যোতির্ময় গুহঠাকুরতা কোনোদিন সেই Why এর জবাব জানতে পারেননি,sadness,1
আমেরিকার বড় অংশজুড়েই এবার তীব্র শীত পড়বে তাপমাত্রা কমে ১৭০ বছরের রেকর্ড ভাঙার আশঙ্কার কথা জানিয়েছে মার্কিন আবহাওয়া দপ্তর পুরো আমেরিকার প্রায় দুইতৃতীয়াংশ এলাকার তাপমাত্রা কমে যাবে এবং মানুষ ঠান্ডায় বড় ধরনের ঝুঁকির মধ্যে পড়বে বলে সতর্ক করা হয়েছে,fear,5
ঘটনা দেখে রঞ্জনের মাথায় বিচিত্র একটি আইডিয়া খেলে গেলো যে রশ্মি কার্ডবোর্ড ভেদ করতে পারছে তা মানবদেহ কেন ভেদ করতে পারবে না,surprise,2
উনি আমাকে আমার পাসপোর্ট নাম্বার জিজ্ঞেস করলেন আমি বলা শুরু করলাম একোচার্লি০২ আর উনি আমাকে থামিয়ে দিয়ে অবাক হয়ে বললেন আপনি নেটো ফোনেটিক এ্যালফাবেট জানেন,surprise,2
সারা বাংলাদেশে একই প্রশ্নে এইচএসসি পরীক্ষা আপনারা সবাই দেখছেনকি পরিমাণ প্রশ্ন ফাস আর দুর্নীতিইভেন ইনডিভিজুয়ালি এক্সাম নিয়েও ঢাবির মত বিশ্ববিদ্যালয়ের ভর্তি পরীক্ষায় চিটিং হয় প্রচুরএখন এতগুলো ইউনিভার্সিটি তে একসাথে পরীক্ষা হলে টাইম আর টাকা দুইটাই বাচবে কিন্তু প্রচুর পরিমাণ দুর্নীতি হবেআর সেকেন্ড চান্স বলে কিছু থাকবে নাআমরা অনেকেই প্রথম কয়েকটা ভর্তি পরীক্ষায় ব্যর্থ হওয়ার পরই সফলতা পাইছিএই জিনিসটাও আর থাকবে নাDo or Die হয়ে যাবে জিনিসটা,anger,4
তোমাকে আমি কতটা ভালবাসি সেটা কি তুমি জান জান না তাই না আমিও জানি না ভালবাসা যদি তরল পানির মত কোনো বস্তু হত তাহলে সেই ভালবাসায় সমস্ত পৃথিবী তলিয়ে যেত এমনকি হিমালয় পর্বতও,sadness,1
ফলে কাহুটা ল্যাবরেটরির কথা ভারতের কাছে বেশি দিন গোপন থাকেনি এতে করে ল্যাবরেটরির নিরাপত্তা নিয়ে পাকিস্তানের গোয়েন্দারা চিন্তায় পড়ে যান,fear,5
ফেসবুকভিত্তিক নারী ভ্রমণকারীদের সংগঠন ওয়ান্ডার উইমেনের প্রতিষ্ঠাতা দেশ ও বিদেশে ভ্রমণ আয়োজন ছাড়াও বাংলাদেশি নারীদের ভ্রমণসহায়ক তথ্য দিয়ে পাশে থাকে সংগঠনটি গত ডিসেম্বরে অনুষ্ঠিত হলো সংগঠনটির বার্ষিক অনুষ্ঠান এসকাপেড ২০১৯,joy,0
বাসের অন্য তিন জনের ততক্ষণে কাহিল অবস্থা ভয়ে যেন সিটের সাথে আটকে গিয়েছে নড়াচড়া করতে পারছে না,fear,5
অবাক হওয়ার কিছু নেই কাঠের গুঁড়ি মনে হলেও আসলে তা নয় এটি একটি ফিমার বা পায়ের উপরের অংশের হাড় সবচেয়ে বড় হাড় হাড়টি প্রায় দুই মিটার লম্বা,surprise,2
আঞ্চলিকতা মানেই সংকীর্ণতা নয় অনাধুনিকতা নয় আঞ্চলিক ভাষার মাঝেই আছে আত্মপরিচয় এই ভাষাতেই কথা বলেন আমাদের মায়েরা তাই কথা বলায় যে আঞ্চলিকতার টানই থাক না কেন তা তো মায়েরই ভাষা নিজের শেকড়ের ভাষা আসুন আলিঙ্গন করি নিজের মায়ের ভাষাকে জোর গলায় বলি মায়ের ভাষায় কথা বলতে লজ্জা কিসের চলুন ফিরে যাই শেকড়ের আহ্বানে মায়ের কাছে মায়ের ভাষার কাছে ভাষার মাসে এই হোক আমাদের অঙ্গীকার,joy,0
সৈন্যরা যেতে না চাইলেও আলেকজান্ডারের মায়ের সেই বাণী আলেকজান্ডারকে ঠেলে নিয়ে গেল সিওয়াহএর দিকে তীরবল্লমের চেয়েও বেশি যন্ত্রণাদায়ক মরুভূমির তীব্র তাপমাত্রা টের পেল মেসিডন বাহিনী তবুও একরকম বাধ্য হয়েই যেতে হলো তাদেরকে,disgust,3
আরে ভাই বাংলাদেশ লোক চোর ডাকাতের দেশ যেখানে ভাইরাস সনাক্ত হলেও ইমিগ্রেশন পুলিশের  টাকা হাতে ধরাই দিলে সব মাপ আপনার কোন অসুখ বিসুখ হয় নাই এটা হল বাংলাদেশ বিশ্বের মধ্যে যদি দুর্নীতির চুরিচামারি থাকে সেটা হলো আমাদের সোনার বাংলাদেশ যেখানে হাজার হাজার দেশের জনগন মরলেও সরকার এখনও গায়ে আসে যায় না,disgust,3
বিরহ মধুর মিলন ক্ষণিক,sadness,1
তবে এবারে জিউসের রাগটা গিয়ে পড়লো শুধুই প্রমিথিউসের উপর প্রচণ্ড ক্রোধের বশে জিউস প্রমিথিউসকে দিলেন ভয়ানক এক শাস্তি,anger,4
লোকটা যখন কথা বলছিল তখন তার পাশে একটা ছোট শিশু চিৎকার করে কাঁদছিলসেই কান্না থেকেই আমি আসলে বুঝেছিলাম কলটা ফেইক লোকটা হয়ত তার ক্ষুধার্ত শিশুর খাদ্য যোগাড় করার জন্য এমন একটা পন্থা বেঁছে নিয়েছে হয়ত তিন দিন বাসায় বাজার হয়নি হয়ত আগামী সাতদিন কিভাবে যাবে সে জানে না ,sadness,1
সময় বরই বিচিত্র,surprise,2
শিল্পসাহিত্যে বিশেষ অবদানের জন্য আটজন কবিকথাশিল্পীকে সম্মাননা ও অর্থ পুরস্কার দেওয়া হয়েছে সোনার বাংলা সাহিত্য পরিষদের উদ্যোগে এসবিএসপি গত ৬ জুলাই বিকাল ৪টায় শিল্পকলা একাডেমির চিত্রশালায় এ সম্মাননা দেওয়া হয় এ বছর কবি আলমগীর রেজা চৌধুরী শিশুসাহিত্যিক মোজাম্মেল হক নিয়োগী গীতিকবি অতনু তিয়াস শিশুসাহিত্যিক জ্যোৎস্নালিপি ঔপন্যাসিক কিঙ্কর আহসান বিজ্ঞান লেখক রনক ইকরাম গল্পকার সাইফ বরকতউল্লাহ ও শিশুসাহিত্যিক শাম্মী তুলতুল এ সম্মাননা পান,joy,0
ভাই আমরা আপনাকে support করি আপনি সব সময় সত্যের সাথে থাকেন আল্লাহ আপনাকে হেফাজত করুক,joy,0
আমি তো মহা খুশিএই মেয়ে হল পরশ পাথরের মতযতক্ষণ এর সঙ্গ পাওয়া যায় ততক্ষন মুহূর্তগুলো স্বর্ণের মত দামী হয়,joy,0
এই প্রথম ভদ্রতার খোলস খসে গিয়ে চুঘতাইয়ের চোখে ক্রোধের ছাপ কিছুই করার নেই মানে এই বেইনসাফির কোনো বিচার নেই,anger,4
দেখলাম অর্ধেক অর্ধেক শরীর কাটা কিছু মানব দেহ গড়াগড়ি করছে  আমার মাথা ঘুরে গেলো এই দৃশ্য দেখে ,fear,5
জলবায়ু নিয়ে সচেতনতা তৈরিতে ২৫ মিনিটের এই অ্যানিমেশন ছবিটি বানাল দীপ্ত টিভি নির্মাণ করেছেন মোহাম্মদ শিহাব উদ্দিন বেসরকারি টেলিভিশন চ্যানেল দীপ্ত টিভিতে প্রচারিত হবে সিনেমাটি,joy,0
আরও একটা কথা সেই কমেন্টে আমাদেরই এক মেয়ে বান্ধবী হাহা দিসে এই ধরনের হিপোক্রেট মেয়ে গুলাকেও সকাল বিকাল জুতার বাড়ি দেয়া উচিত,anger,4
ততক্ষণে আমার রাগ ব্রম্ক্ষতালু ছুঁয়েছে বললাম সংযত হয়ে কথা বলুন আমি বিলকিস বেগম নই,anger,4
ভাই সারকাজম বুঝার মতো ঘিলু না থাকলে এভয়েড করো কুত্তার মতো ঘেউ ঘেউ করবা না,anger,4
তুই কী পাগল হয়ে গেছিস তুই না পদার্থ বিজ্ঞানের ছাত্র একজন বিজ্ঞানের ছাত্র হয়ে এতোটা মুর্খের মতো কথা বলছিস কী করে তুই,disgust,3
উপস্থাপিকা যে নুরুবিরোধী এটা তার কথায় স্পষ্টভাবেই প্রমাণিত,anger,4
ক্রিস্টিকে দেখে আমার আত্মায় পানি শুকিয়ে যাওয়ার অবস্থা ক্রিস্টিতো না যেন সাক্ষাৎ যমদূত,fear,5
টিটোয়েন্টিতে প্রথম জয় ভারতের মাটিতে ভারতকে প্রথমবারের মতো হারাতে সবচেয়ে বেশি অবদান যাঁর—মুশফিকুর রহিম কালকের জয় ও অনবদ্য অপরাজিত ৬০ রানের ইনিংসটা মুশফিক উৎসর্গ করেছেন তাঁর শিশুপুত্র মায়ানকে,surprise,2
বাংলাদেশের এমন হাল দেখে খারাপ লাগছেসবাই সুস্থ থাকুন ঘরে থাকুন,sadness,1
হায় হায় একা একা সে বনের ধারে চলে এসেছে কেন এত জোরে চিত্কার এমন গলা ফাটানো চিত্কার চিতা ভড়কে গেল আরে এ কী কুকুরটা এমন চিত্কার করছে কেন,surprise,2
আসলে এলাকার কুত্তা গুলা যা করে আর কিহোগার নিচে দিয়া রঙিন আকাশ দেহে তোবাইরের এলাকাত যাইয়া করুকহোগা  মাইরা ছাদে তুইলা দিবো,anger,4
সবাই এতো সুন্দর সুন্দর কমেন্ট করেছেন আমি কি বলবো বুঝতে পারছি না শুধু এইটুকু বলবো সুরজিৎ দার সব গানের মধ্যে এটা একটা অদ্ভুত সুন্দর গান,joy,0
ওর ঘরে গিয়ে দেখি ওর ঘাড়ের মাংস অধেক নেই আর মেঝেতে রক্ত পড়ে আছে শিবানি আর শিবানি নেই,fear,5
যদি মেরে ফেলবি ওদের তবে পালিস কেনো ওইসব কুত্তা আর চিড়িয়াখানার চাকরদের গুলি করে মারা উচিত,anger,4
শনিবার রাজধানীর বিভিন্ন বাজারে ভালো মানের প্রতি কেজি পেঁয়াজ সর্বোচ্চ ১৬০ টাকা কেজি বিক্রি হয়েছে এক সপ্তাহ আগেই বিক্রি হয়েছে ১২০ টাকা কেজি খুচরা ব্যবসায়ীরা বলছেন পাইকারি বাজারে দাম বাড়ার কারণে তারাও বেশি দামে বিক্রিতে বাধ্য হচ্ছেন,disgust,3
কোথাও কোনও জন মনিষ্যি নেইকোথাও একটা ডাহুক ডেকে উঠলো দাদুর গা টা একটু ছমছম করে উঠলো,fear,5
ভারত ও বাংলাদেশের মধ্যে গত ৫ অক্টোবর যে সাতটি সমঝোতা স্মারক এমওইউ সই হয়েছে তার অন্যতম হল যৌথভাবে একটি কোস্টাল সার্ভেল্যান্স বা উপকূলীয় নজরদারি ব্যবস্থা চালু করা জানা গেছে এমওইউ অনুযায়ী বাংলাদেশের উপকূলীয় অঞ্চলে ভারত ২০টি আধুনিক রাডার সিস্টেম বসাতে সাহায্য করবে বঙ্গোপসাগরীয় অঞ্চলে মেরিটাইম সিকিউরিটি বা সামুদ্রিক নিরাপত্তা নিশ্চিত করতে এই পদক্ষেপ কার্যকর হবে,surprise,2
ভাই আপনি কষ্ট করে আমার প্রথম ৩ টা পয়েন্টের জবাব দেন যদি আপনার কাছে প্রকৃত তথ্য থাকে আমি জানি না বলেই কিন্তু জানতে চেয়েছি বাকীগুলো ব্যবস্থাপনার দোষ সেগুলোকে ক্ষমাসুন্দর দৃষ্টিতে দেখার সুযোগ আছে কিন্তু প্রথম ৩ টার ক্ষেত্রে নাই,anger,4
