text,class,label
কেনো ভারতের সঙ্গে তো বাংলাদেশের স্বামী স্ত্রীর সম্পর্ক থাপড়াইয়া কান ফাটাইয়া দেয় ইলিশ আম উপহার দিয়ে সম্পর্ক বজায় রাখেন,Negative,1
সে কারনে ব্যাংক সেই ছেরা টাকা দিলে চেনজ দেয়না,Positive,0
শিক্ষার কদর নাই,Negative,1
শিক্ষার্থীরা আগামী ১ সেপ্টেম্বর থেকে চূড়ান্ত আবেদন করতে পারবেন,Positive,0
চোরের মেয়ের বড় গলা চোর শেখ হাসিনা,Negative,1
দেখ মানুষ হয়ে ওরা কি করতেছে,Negative,1
বাংলাদেশের দত্তক শিশু বেবি নাম্বার টুটুসিক্স যেভাবে আমার হলো,Positive,0
ভারতে অনেক জীবিত মানুষকে মৃত হিসেবে নিবন্ধিত করে তাদের সম্পত্তি হাতিয়ে নেয়ার অনেক ঘটনা ঘটছে বিস্তারিত পড়তে পারে,Negative,1
আমরা এমন দেশের মানুষ আবার আফগানিস্তানের নিয়ে উদিগ্ন,Negative,1
তালেবান আফগানিস্তানের ক্ষমতা দখলের পর বড় প্রশ্ন হয়ে দাঁড়িয়েছে দীর্ঘদিনের মিত্র সন্ত্রাসী সংগঠন আলকায়েদার স,Negative,1
অযোগ্য ব্যাক্তি যখন যোগ্যতার আসনে বসে তখন তাদের কাছে এর থেকে ভালো কিছু আশা করা যায় না,Positive,0
ঘটনাটি ঘটেছে যুক্তরাষ্ট্রের উইসকনসিনে,Negative,1
বেশ্যার ছেলে তোদের মত তো মামী নিয়ে নস্টি পুষ্টি আমরা করিনি তোদের ভারতে কাশ্মীর মুসলমানদের হাজার হাজার মুসলমানকে হত্যা করতে করেছিস রোহিঙ্গাদের কে হত্যা করার জন্য ষড়যন্ত্র করছিস বাংলাদেশ প্রতিদিন সীমান্তে মারিস এটাকি উগ্রবাদী নয়,Negative,1
স্বাস্থ্যবিধি মেনে চলার আহ্বান প্রধানমন্ত্রীর,Positive,0
বৃষ্টিপাত বাড়বে সিলেটময়মনসিংহচট্টগ্রামে,Negative,1
বঙ্গবন্ধুর শাহাদাতবার্ষিকী পালনে প্রস্তুত সমাধিসৌধ,Positive,0
বাংলা সংক্ষেপে বলি যতটুকু কর্মসংস্থান আছে সেখানোও দূর্নীতি আপনি হইত অবশেষে বলবেন আংশিক দূর্নীতি আর আংশিক দূর্নীতি কেন জানেন তারা দূর্নীতি ভুক্তভোগী ছিল আপনি হইত শেষ পরামর্শ বলবেন উদ্যোক্তা হতে পড়তে পড়তে ক্লান্ত এত বছর পেরিয়ে আবার নতুন কঠোর পরিশ্রম যেখানে পড়ালেখা র ব্যর্থ তা প্রতিনিয়ত গ্রাস করে আপনি সান্তনা দিয়ে বলবেন পড়ালেখা করতে করতে উদ্যোক্তা হতেআসল বিষয় আপনি বিপক্ষে অবস্থান করলে নানান অজুহাত দিবেন এজন্য আপনার ই এর সমাধান বের করেন যেহেতু সমস্যা আপনার দের নজর কেড়েছে,Negative,1
আফগান জনগণকে তালেবানের হাতে ছেড়ে দিয়ে দেশ থেকে পালিয়ে যাওয়া আশরাফ গনি আগে থেকেই তাঁর সন্তানদের নিরাপদ জীবন নি,Positive,0
সাতক্ষীরা সীমান্তে দুই ভারতীয়সহ ১১ জন আটক,Negative,1
মিরপুরে বৃষ্টি ধানমন্ডিতে রোদ,Negative,1
শুধু মাত্র রাজনৈতিক কারণে ঘুস না দিতে পারলে চাকরি করা বা শিক্ষিত লোকেরা দিন দিন বেকারত্ব বেড়ে যাবে,Negative,1
আমার মেয়েকে শেখাব মাথা নত করে না চলতে নুসরাত,Positive,0
১৩ সেপ্টেম্বর সারপ্রাইজ দিবেন মাহিয়া মাহি,Positive,0
সাংবাদিকেরা ভেঙ্গে আবার ওরাই মিডিয়ায় শিরোনাম করেছে,Negative,1
রাজমিস্ত্রির দৈনিক মজুরি ৯৪০ টাইলস মিস্ত্রির ১ ১০৫ টাকা,Positive,0
ধনীরা এ সংকটে অসহায়দের পাশে দাঁড়ান ওবায়দুল কাদের,Positive,0
জটিল ছবি,Positive,0
অবকাশকালীন ছুটি বাতিল সেপ্টেম্বরে খোলা থাকবে সুপ্রিম কোর্ট,Positive,0
অন্যের মুখপেক্ষি হয়ে নয় ভবিষ্যৎ গড়ার কাজে ব্যস্ত রোহিঙ্গারা,Positive,0
চীন কি তার অর্থনীতিকে আরো সবুজ করে তুলতে এক বিরাট পদক্ষেপের জন্য তৈরি,Positive,0
এমন অত্যচার আল্লাহ সয্য করবে না,Positive,0
বাংলাদেশের মাইনুল আহসান এর পাগলামির জন্য এ ধরনের পুরস্কার তার পশ্চাতদেশে প্রদান করা উচিত,Negative,1
ইভ্যালির সিইও মো রাসেলের বাসায় র্যাবের অভিযান গুলশান থানায় স্ত্রীসহ রাসেলের বিরুদ্ধে অর্থ আত্মসাৎ মামলা,Negative,1
বিজেপি কি মুসলিম তারা যানে মিথ্যা দলের জন্য খরচ করা বোকামি তাই করেনি,Negative,1
প্রধানমন্ত্রীর বয়স হয়েছে দেশ চালায় এখন প্রধানমন্ত্রীকে পরিবেষ্টন করে রাখা কিছু দূর্নীতিবাজ চাটুকার আমলা এমনকি মাঠপর্যায়ে আওয়ামী লীগের নেতাকর্মীরাও ভাল নেই,Negative,1
এতে প্রথমে প্রয়োজন কর্মমুখী শিক্ষা দ্বিতীয়ত প্রয়োজন সরকারের প্রতিশ্রুতি রক্ষার্থে ঘরে ঘরে চাকরি বাস্তবায়ন করা চাকরি বাণিজ্য বন্ধ করে সরকার সহস্থে ঘুস বিহীন চাকরির ব্যবস্থা করলে আমি মনে করি এ বেকারত্ব হ্রাস পাবে,Positive,0
বট গাছের ডালে মধ্যবয়সী নারী নামাতে লাগলো ফায়ার সার্ভিস,Negative,1
ডেন্টাল ভর্তি পরীক্ষার ফল প্রকাশ,Positive,0
জামদানী ঘিরে একটি পল্লী একজন ছেলের স্বপ্ন ও বিশ্ববাজারে জামদানীর বিস্তার নিয়ে,Positive,0
যে দেশের মন্ত্রী বলতে পারে ধাক্কা দিয়ে বিল্ডিং ফেলে দিছে সে দেশের প্রধানমন্ত্রী যদি বলে বলে নিজেদের জন্য বানানো ঘর নিজেরাই হাতুড়ি শাবল দিয়ে ভেঙে দিয়েছে এতে অবাক হওয়ার কিছুই নেই,Negative,1
আইনমন্ত্রী বলেন বাংলাদেশের রাজনীতিকে পাকিস্তানীকরণের যে উদ্দেশ্য বিএনপির ছিল সেটা ধুয়ে মুছে শেষ না হওয়া পর্যন্ত,Negative,1
আমি মনে করি আমাদেন পড়াশোনার পাশাপাশি বিজনেস করতে হবে অর্থ জোগানের জন্য কারিগরি শিক্ষার প্রসারের সাথে কর্মসংস্থানের ব্যবস্থা করতে হবে,Positive,0
কি করবা সরকারের ম্যানুফ্যাকচারি ং প্রোডাক্ট নিয়োগ দিয়েছে এতে দোষের কিছু না,Negative,1
প্রথম বাংলাদেশি হিসেবে নির্বাচন করছেন শাহাবুদ্দিন মিয়া,Positive,0
বিএনপির লোকজনদের গ্রেফতারের এত পায়তারা চলতেছে,Negative,1
গ্রেনেড হামলার দায় খালেদাকেও বহন করতে হবে হানিফ,Negative,1
কিছু আফগানের পিঠে পশ্চিমা ভূত চেপেছে,Negative,1
আবার ও কর্মবিরতির হুমকি দিয়েছে ট্রাকলরি মালিকরা,Negative,1
একজন অপরজনকে দেখামাত্রই হাসি দিয়ে জানতে চাইছেএত দিন পর দেখা কী খবর বল কেমন ছিলি এত দিন,Positive,0
৯ লাখ প্রবাসী এসেছে তবু আমরা ভালো আছি,Positive,0
বৈষিকভাবে আমরা সিটকে পড়ছি দিনদিন,Negative,1
বহুত ডুবাইছোস এখন বাসায় চল,Positive,0
তাই দলের সবাইকে কোয়ারেন্টিইনে রাখা হয়েছে করতে পারছেন না অনুশীলনও বিস্তারিত নিউজে,Positive,0
অস্ত্র মামলায় পাপিয়া এবং তার স্বামীর ২৭ বছরের কারাদণ্ড,Positive,0
বেকার হওয়া সত্ত্বেও আমরা যারা কিশোর তাদের কাছে বেশ সমীহ আদায় করে নিয়েছিলেন মজনু মামা যে কাউকে এক ফুঁয়ে উড়ি,Positive,0
ব্রেকিংনিউজ পরীমণিকে বারবার রিমান্ডে নেওয়ার বৈধতা চ্যালেঞ্জ,Negative,1
নৈতিক শিক্ষার পাশা পাশি যুগের সাথে তাল মিলিয়ে বাস্তব মুখি শিক্ষা অর্জন করলে আমরা বেকারত্ব থেকে মুক্তি পেতে পারি আমাদের পড়াশুনার সাথে চাকরির পড়ার কোন সম্পর্ক নাই আমি চার বছর বিজ্ঞান নিয়ে পড়লাম আর চাকরি ক্ষেত্রে বিসএস দিয়ে হয়ে গেলাম প্রশাসনিক ক্যাডার এ ভাবে চলতে থাকলে আমাদের পরিবর্তন হবেনা তাই আমাদের উচিত হবে শিক্ষাকে অতি গুরুত্ব দিয়ে ইতিহাস শিকার পাশাপাশি কর্মমুখী শিক্ষার প্রসার করতে হবে,Positive,0
অবশেষে রিজেন্ট গ্রুপের চেয়ারম্যান মো সাহেদের প্রতারণার মামলায় স্বাস্থ্য অধিদপ্তরের সাবেক মহাপরিচালক ডিজি,Positive,0
কৃষ্ণ সাগরে রাশিয়াব্রিটেনের বিবাদের কী ফল হতে পারে,Negative,1
ফালতু কথা,Negative,1
লক্ষ্মীছড়িতে ৬ সেতুর কাজ বন্ধ জনদুর্ভোগ চরমে,Negative,1
জাতীয় নির্বাচনে অংশ নিতে বিএনপির চার শর্ত,Positive,0
পুরান ঢাকা মেতে উঠেছে সাকরাইন উৎসবে ছাদে ছাদে ঘুড়ি ফানুস গানবাজনা আতশবাজি আর খানাপিনার মধ্য দিয়ে উদযাপিত হচ্,Positive,0
আজকেও ঢাকা মিরপুরে পাঁচবার গেল,Negative,1
জাপার সংসদ সদস্য মাসুদা রশিদ আর নেই,Negative,1
আমেরিকার নির্বাচনে ট্রাম্পের পরাজয় বিশ্বের দক্ষিণপন্থী ও জাতীয়তাবাদী কঠোর নেতাদের জন্য কী অর্থ বহন করে,Positive,0
ফাইজারের টিকা দেওয়া শুরু,Positive,0
মাদরাসা থেকে তিন ছাত্রী নিখোঁজ,Negative,1
লঞ্চের পরিচালকে পানিতে ফেলে দেওয়া হোক,Negative,1
যোগীর গোবর খেয়ে মাথা নস্ট হয়ে গেছে,Negative,1
৯১১ এই হামলা আমেরিকা নিজেই ঘটিয়েছে সারা বিশ্ব এখন যানে ওই হামলা আমেরিকা একটা সাজানো নাটক ছিলো কারন বাহির থেকে আসে আমেরিকা মত একটি রাষ্ট্রে হামলা করা সহজ নয় আমেরিকা গোয়েন্দা সংস্থার কাছে যে প্রজকতি আছে তারা আগেই টের পেয়ে যাবে,Negative,1
বাংলাদশ সরকার,Negative,1
ঈদুল আজহায় শেকড়ের টানে বাড়ি ফিরছে মানুষ এতে করে ঢাকাটাঙ্গাইলবঙ্গবন্ধু সেতু মহাসড়কে বিস্তারিত নিউজে,Positive,0
জনগণের জীবনমান উন্নয়নে সংসদীয় কার্যক্রম জোরদার করতে হবে স্পিকার,Positive,0
নীতিমালা মেনেই শিক্ষাক্রম যুগোপযোগী হবে প্রধানমন্ত্রী,Positive,0
সত্যি ইদানিং গ্রামে লোডশেডিং খুবই বেড়ে গেছে গরমে চরম অবস্থা হয়,Negative,1
ডিএনসিসিতে ৪৮০৬ কোটি টাকার বাজেট পাস,Positive,0
পাকিস্তানে তালেবান হামলায় ৩ সেনা নিহত,Negative,1
শিক্ষামন্ত্রী দীপু মনি জানান পরিস্থিতি দেখে পরবর্তী সিদ্ধান্ত নেয়া হবে বিস্তারিত জানতে পড়ু,Positive,0
হেলপার হয়ে বাস মালিককে ব্ল্যাকমেইল,Negative,1
বিবিসির কাজ তালেবান হামাস বা ইসলামি সংগঠনকে সব সময় সন্ত্রাস দাবি বলা,Negative,1
রাজশাহীতে মেডিকেল শিক্ষার্থীদের মারধরের ঘটনায় গ্রেফতার ২,Negative,1
পরীমনিকে কারাগার থেকে নিতে তাঁর খালু জসীমউদ্দিনসহ সাতআটজন স্বজন এসেছেন,Positive,0
হোটেলে থাকেননি এমন মানুষ খুঁজে পাওয়া কষ্টকর একটু লক্ষ করলেই দেখা যায়,Positive,0
ব্যাংক কর্মকর্তারা নির্ধিধায় প্রতি ১০০টি নোটে একাধিক পিন আঠা দিয়ে ব্যাংকের নিজস্ব টোকেন টোকেনসহ টাকার উপর সীল এবং নির্বিচারে নোটের সংখ্যা ঘেচাং ঘেচাং করে লিখতে থাকে এগুলোতে টাকা ছিড়ে যাওয়াসহ টাকার আসল চেহারাই হারিয়ে যায় পরবর্তীতে ওই ব্যাংকওলারাই আবার টাকা নেওয়ার সময় ছেড়ানোট বেছে বেছে গ্রাহককে বলে পরিবর্তন করে দিতে যদিও ছেড়াফাটা নোট নেওয়া হয় ব্যাংকে লেকা রয়েছে যদি তাদের এ বিষয়ে বলা হয় তারা বলে এগুলো নেওয়া হয় তবে যে প্রসেসিং বলে তা অনেক জটিল সুতরাং আজ থেকেই বন্ধ হোক এই অবাঞ্চিত ব্যবহার,Positive,0
প্রতিবেশী দেশের চোরাকারবারীদের সঙ্গে যোগসাজসে,Negative,1
তোফায়েল আনিসুল সহ অনেক নেতারা দিল্লিতে অসুস্থতার নাম দিয়ে গেছে কিন্তু সেখানে অন্যকারনে গেছে তারপর প্রধানমন্ত্রী এখন খুব জটিল রোগে আক্রান্ত অজানা আশংকা ভর করেছে অথছ এই মহিলাটা এখনো মিথ্যা অনর্গল বলেই যাচ্ছে যাদের কে ঘর দিয়েছে তারাদের কথা সহ ভিডিও আছে কে হাতুড়ি আর সাবল দিয়ে ভাংচুর করেছে,Negative,1
কিশোরীকে চেয়ারম্যানের বিয়ের ঘটনা তদন্তে হাইকোর্টের নির্দেশ,Positive,0
ইরাক কারা ধ্বংস করেছে সিরিয়া কারা ধ্বংস করেছে নিশ্চয়ই গণতন্ত্রের লেবাসধারী উন্নত রাষ্ট্র গুলো এই ধ্বংসযজ্ঞ চালিয়েছে গণতান ্ত্রিক দেশ গুলোতে,Positive,0
ছাত্র ও যুব অধিকারের ২০ নেতাকর্মীর জামিন,Positive,0
হাগল অই যাইবো কিছুদিন পর,Negative,1
মানুষ হইতে পাঠাচ্ছি স্কুলে বাংলার সাংবাদিক হইও না,Negative,1
উন্নতমানের পিপিইর জন্য বাংলাদেশকে ধন্যবাদ যুক্তরাষ্ট্রের,Positive,0
তিউনিসিয়া কোভিড ইস্যুতে বিক্ষোভের জেরে প্রধানমন্ত্রী হিচেম মেচিচি বরখাস্ত পার্লামেন্ট স্থগিত,Negative,1
তৃতীয় স্বামীর সঙ্গেও সংসার করা হচ্ছে না নায়িকার তবে আগামী আগস্টের আগে বিস্তারিত নিউজে,Negative,1
আরটিভিতে দুই পদে নিয়োগ বিজ্ঞপ্তি,Positive,0
সূচকের বড় উত্থানে পুঁজিবাজারে লেনদেন বেড়েছে,Positive,0
হাতুরি শাবল সংরক্ষণ করে রিমান্ডে নেওয়া হউক,Positive,0
কোনো পরিকল্পনা নাই খালি উৎপাদন এইদিকে বিদ্যুতের জ্বালায় রাতে ঘুমাতে পারি না গ্রাম এ বিদ্যুতের অবস্থা শোচনীয়,Negative,1
করোনায় একদিনে আরও ৬৭ জনের মৃত্যু,Negative,1
দেশে শাটডাউনের প্রস্তুতি আছে সরকারের জনপ্রসাশন প্রতিমন্ত্রী সংক্রমণ নিয়ন্ত্রণে গত,Positive,0
দেশব্যাপী সতর্কতা জারির মধ্যেই ঘটলো এই ঘটনা,Negative,1
চোরের পক্ষে,Negative,1
নিলামে অংশ নিয়ে সর্বোচ্চ দরদাতা হিসেবে চান্দু মোল্লা মাছটি কিনে নেন,Positive,0
কঠোর লকডাউনের মধ্যে ঢাকার রাস্তায় যানজট বিবিসি বাংলার খবর পড়ুন,Negative,1
দেখুন সালমান শাহর ঘটনার নতুন বক্তব্য,Positive,0
দুঃখজনক বিবৃতি,Negative,1
বাংলাদেশের দআফ্রিকা সফরের চূড়ান্ত সূচি প্রকাশ,Positive,0
বিপাকে কর্মজীবি মানুষ সপ্তাহজুড়ে বৃষ্টির পূর্বাভাস আবহাওয়া অফিসের,Positive,0
সিরিজের দ্বিতীয় ওয়ানডেতে টস জিতে বাংলাদেশের বিপক্ষে ব্যাটিং নিয়েছে জিম্বাবুয়ে,Positive,0
বসুন্ধরা হাউজিং,Positive,0
অন্যন্যা দেশের মানুষ রোবট তৈরি করে আমরা মুখস্থ করি করে রোবট সুফিয়া তৈরি করলো কবে দেশে আনা হলো অন্য দেশের ছাত্ররা কিভাবে করোনা ভ্যাকসিন আবিষ্কার করা তাই নিয়ে গবেষনা করে আর আমরা কোথায় থেকে করোনার উৎপত্তি কবে কয়জন মারা গেল কে ভ্যাকসিন তৈরি করলো,Positive,0
নারী শিশু অধিকারের নামে হাজার হাজার নারী শিশু হত্যা করা হয়েছে,Negative,1
সৌদির শাসকরা যেমন ছিলো তেমনি আছে আর এই সমস্ত বুড়া বাইডেন বুইডেন পাঁচ বছর পর পর যাবে আর আসবে,Negative,1
হবিগঞ্জে স্কুলছাত্রীকে কুপিয়ে হত্যা বড় বোন আটক,Negative,1
করোনায় শিক্ষাপ্রতিষ্ঠান বন্ধের সময় ৩ অক্টোবর পর্যন্ত বাড়ল শিক্ষা মন্ত্রণালয়,Positive,0
এগুলো প্রোপাগান্ডা উল্টো ভারত বিমান হামলা করছে,Negative,1
১০০ বিদ্যুৎ এর আগে গ্রামের দিকের মোবাইল নেটওয়ার্ক উন্নত করুন,Positive,0
ব্যাগ মানিব্যাগ চাবির রিং ঘড়ি সব তৈরি হচ্ছে মাছের চামড়া দিয়ে,Positive,0
২০২১ সালের এইচএসসি পরীক্ষার্থীদের ফরম পূরণের সময় আবার বাড়ল নতুন সময়সূচি অনুযায়ী,Positive,0
জেনারেল এরশাদ বাংলাদেশে চল্লিশ বছর আগে একজন জেনারেলকে হত্যার এক মামলা থেকে প্রয়াত রাষ্ট্রপতিকে অব্যাহতি,Positive,0
অনেক কারণ সর্বঅঙ্গে ব্যাথা ঔষুধ দিবো কোথা,Negative,1
আমেরিকা নির্বাচন ২০২০ সুপ্রিম কোর্টে ট্রাম্প সমর্থিত ফল বদলানোর মামলা খারিজ,Positive,0
বড় বড় চোরদের পক্ষ থেকে অভিন্দন,Negative,1
কাস্টমস কর্মকর্তাবন্দর সচিব পরিচয়ে প্রতারণা করতেন তারা,Negative,1
চীনকে ঠেকাতে যুক্তরাষ্ট্র যুক্তরাজ্য এবং অস্ট্রেলিয়ার নিরাপত্তা চুক্তি,Negative,1
থানার ভারপ্রাপ্ত কর্মকর্তা ওসি পরিচয়ে ব্যবসায়ীর কাছে দুই লাখ টাকা চাঁদা দাবির অভিযোগে চট্টগ্রামে প্রতারক চক্রের,Negative,1
নতুন বিনোদনের চমক অপেক্ষা করছে,Negative,1
হায়রে বিবিসি তোরাও তো মানুষের কথা বলে সরাসরি সম্প্রচার করেছ যে কি মাএায় দুর্নীতি হয়েছে আর এখন বিশ্ব মিথ্যাবাদীর কথা গুরুত্ব দিয়ে ছেপে বাকশালী দালাল বলেই আরও বেশি প্রমাণ করলি পাল্টা প্রশ্ন করে ওর মুখোশ খোলার চেষ্টাও করলি না,Negative,1
মেসিকে তুলে নেওয়ার কারণ জানালেন পচেত্তিনো,Positive,0
করোনা ভাইরাস কঠোর বিধিনিষেধের সময়সীমা আরও এক সপ্তাহ বাড়লো,Positive,0
পুরুষ টেস্ট ক্রিকেটের ইতিহাসে প্রথমবারের মতো একজন নারী ম্যাচ অফিসিয়াল দায়িত্ব পালন করছেন এ সপ্তাহের খেলাধুলার আ,Positive,0
ইভ্যালির টাকা ফেরত পেতে প্রধানমন্ত্রীর হস্তক্ষেপ চান ভুক্তভোগীরা ভিডিও,Positive,0
আসলে প্রকৃত পক্ষে আমরা দেশকে কেউই ভালবাসি না বিশ্বাস না হলে একটু ভাল করে ভেবে দেখবেন আমরা সবাই শুধু মুখে মুখে চাপা মারি কিন্তু আসলে আমরা কার্যসাধ্য হাসিলের জন্য সবাই অভিনয় করি,Negative,1
তারমানে সরকারের দুর্নীতির বিরুদ্ধে যে কথা বলবে তার তালিকা হবে,Negative,1
ভালো আছে টুনা মাছ বিলুপ্তির পথে কমোডো ড্রাগন আইইউসিএন,Negative,1
দিনাজপুরে মাছেলেকে অপহরণ করে মুক্তিপণ দাবি জড়িত অভিযোগে সিআইডির একাধিক কর্মকর্তা আটক,Negative,1
আম্মাজান হাসিনা কছুদিন পরে বলবেন বিএনপির জামাতের লোক হাতোড়ি শাবল দিয়ে বুথ ডাকাতি করেছে,Negative,1
ইতিহাসের সাক্ষী আরব বিশ্বের প্রথম নারী পাইলট লতফিয়া এলনাদি,Positive,0
১২ হাজার ইয়াবাসহ গ্রেফতার ৩,Negative,1
আফগানিস্তানে নতুন মন্ত্রিসভার বাকি পদগুলোয় নিয়োগ দিয়েছে তালেবান,Positive,0
নতুন কমিশন বিনিয়োগকারীদের আস্থা বাড়াতে ভূমিকা রেখেছে,Positive,0
সৌরজগত বলে কিছু নেই সবই আল্লাহর সৃষ্টি ইতি পায়ু সেনা,Negative,1
সিনেমায় প্রথম কাজ করলেন নোভা ফিরোজ রনি ভৌমিকের মৃধা বনাম মৃধা ছবিতে তাঁর সঙ্গে জুটি বেঁধেছেন সিয়াম প্রথম ছবির,Positive,0
ভাইয়ের খুনে জোর করে শিশুর স্বীকারোক্তি নজরে নিলেন হাইকোর্ট,Negative,1
টিস্পোর্টসে আজকের খেলা,Positive,0
৯৯ টাকা নস্ট হয় ব্যাংক থেকে পিন মারা ফুটো করে সুতা দিয়ে বাধাই করা টাকার ওপরে সংখ্যা লেখা এগুলো ব্যাংকের প্রতিদিনের কাজ যা সকলের চোখের সামনে করা হয়ে থাকে কিন্তু এদের বিরুদ্ধে ব্যাবস্থা কে নিবে,Negative,1
এটা ভালো,Positive,0
পরিকল্পনা ও পরিণামহীন উন্নয়নের বলি হয়েছে চট্টগ্রামের অনেক ঐতিহ্য চট্টগ্রামের লালদীঘিপাড়ে অবস্থিত শতাব্দীপ্রাচীন,Positive,0
সিঙ্গাপুর থেকে আসা ফ্লাইটে নজরদারি বাড়ানো হয়েছে সব যাত্রীর স্ক্রিনিং করা হচ্ছে,Negative,1
আমাদের প্রাণপ্রিয় প্রধানমন্ত্রী শেখ হাসিনার প্রতি আমার অত্যন্ত ভালোবাসা কারণ সে বলেছে যে হাতুড়ি এবং সাফল দিয়ে ভাঙছে এই কথাটা না বলে যদি সে বলত ধাক্কা দিয়ে ভাঙছে তাহলে তো আজকে দেশের অবস্থা আরো খারাপ হতো তাই আমরা আছি নৌকার পিছে,Negative,1
কখন বুঝবে একটি দেশ ও সমাজ নষ্ট হয়ে গেছে যখন দেখবে দরিদ্ররা ধৈর্যহারা হয়ে গেছে ধনীরা কৃপণ হয়ে গেছে মূর্খরা মঞ্চে বসে আছে জ্ঞানীরা পালিয়ে যাচ্ছে এবং শাসকরা মিথ্যা কথা বলছে হযরত আলী রাঃ,Positive,0
পদ্মা সেতুতে আবারো ফেরির ধাক্কা নাশকতা নাকি দুর্ঘটনা,Negative,1
শিক্ষক নাসরিন নাহারের বয়স খুব বেশি নয় প্রাথমিক বিদ্যালয়ে শিক্ষকতা করেন কিন্তু ৩১ বছর বয়সেই তিনি কিডনির দুরারো,Positive,0
সাহসী গানের মতোই পরীমনির সব কর্মকাণ্ডকে সাহসী উল্লেখ করে তাঁর পাশে থাকার ঘোষণা দিয়েছেন এই গায়ক,Positive,0
করোনা ভাইরাস উহানের লকডাউনের এক বছর চীন কীভাবে মহামারি সামাল দিল,Positive,0
ভুয়া টিকাকার্ড দেখিয়ে ভ্রমণের চেষ্টা বানান ভুলে পড়লেন ধরা বিস্তারিত নিউজে,Positive,0
ব্রাউন বলেন আমরা এখন নতুন একটি যুদ্ধ মোকাবেলা করছি এটির অস্ত্র হলো ভ্যাকসিন পাশ্চাত্যরাই অস্ত্রের সবচেয়ে,Positive,0
আর ৯১১ এর আফগানিস্তানের পরে লক্ষ লক্ষ মানুষকে হত্যা করল আমেরিকা সেই ব্যপারে কোন পোস্ট দেখছি না নাকি তারা মানুষ নয়,Negative,1
এগুলা দালালীর মধ্যে পরে বিবিসি আগে নিউজ গুলারে পর্যবেকন করুন সত্য মিত্যা যাছায় করুন আর প্রমান সহ নিউজ করুন,Negative,1
উত্তর কোরিয়া কিম জং আনএর স্ত্রীকে এক বছর পর আবার প্রকাশ্যে দেখা গেল,Positive,0
অন্ধ উন্নয়ন ফলে,Negative,1
বস্তা পঁচা সিলেবাসই এর জন্য দায়ী,Negative,1
তাদের জন্মের পর থেকে এই দেশের জন্য তারা কি করেছে তার দুই একটা থেকে উদাহরণ দিতে পারবে কেউ বা বিএনপির লোক তারা কিছুই করনি অথচ মানুষকে বিভ্রান্ত করছে আপনারা সচেতন থাকুন সজাগ থাকুন,Negative,1
প্রতিদিন টন টন বোমা নিক্ষেপ করা ইসরায়েলের কর্মকান্ডের নিন্দা জানানোর ভাষা জাতিসংঘের আছে,Negative,1
নারায়ণগঞ্জে মসজিদে বিস্ফোরণ শেখ হাসিনা বার্ন ইনস্টিটিউটে আরো একজনের মৃত্যু সংখ্যা বে,Negative,1
করোনায় আরো ৩৮ জনের মৃত্যু মোট প্রাণহানি ১২ ৮৩৯ নমুনা পরীক্ষা ১৫ ৬১৩ ন,Negative,1
রিপলি স বিলিভ ইট অর নট,Positive,0
বাংলাদেশ ক্ষুদ্র ও কুটিরশিল্প করপোরেশনের বিসিক আওতাধীন প্রতিষ্ঠান স্কিটির এ কোর্স চলবে ৫৯ সেপ্টেম্বর,Positive,0
কানাডার প্রধানমন্ত্রী জাস্টিন ট্রুডো ভারতে কৃষক আন্দোলনকে সমর্থন করে বিতর্কে,Positive,0
নির্বাচনের প্রস্তুতি সরুপ শুরু করেছেন আর কি রাতের ভোটের জনপ্রিয় কাটাগুলো এর আওতায় আনা হবে এবং নির্বাচন অযোগ্য করা হবে খালি মাঠে উনার মেসি রোনালদো খেলবে,Negative,1
দেশের প্রায় শতভাগ মানুষ বিদ্যুৎতের আয়ত্তাধীন হচ্ছে এবার শতভাগ লোডশেডিং মুক্ত বিদ্যুৎ সরবরাহের দিকে নজর দেওয়া উচিত,Positive,0
স্নাতক পাশ করা ৯০ নারী চাকুরী করে না,Negative,1
বাংগালী ভালো মানুষ তো তাই আমাদের আবার চোর এর ভয় বেসি,Negative,1
গোমুত্র খাওয়া পাবলিক,Negative,1
সাবেক স্বরাষ্ট্রমন্ত্রী সাহারা খাতুন মারা গেছেন ব্যাংককের হাসপাতালে সাহারা খাতুনের মৃত্যু,Negative,1
ওআইসি এক জরুরি বৈঠক ডেকেছিল সে বৈঠকে সংগঠনটি আফগানিস্তানে,Positive,0
সরকারি জমি দখল করে ভাড়া তুলছেন তোরাব আলীরা,Negative,1
করোনার সংক্রমণ রোধে সীমান্তবর্তী ৭ জেলায় লকডাউনের সুপারিশ স্বাস্থ্য অধিদপ্তরের,Positive,0
আমেরিকার বিরুদ্ধে গেলে সৌদিকে নিয়েও টানাটানি করবে,Negative,1
লোডশেডিংয়ের জ্বালায় অতিষ্ঠ হয়ে গেলাম ২৪ ঘন্টার মধ্যে প্রায় ৮ ঘণ্টায় বিদ্যুৎ থাকেনা আরেকটু বৃষ্টি হলে তো আর আশার কথাই নেই,Negative,1
ব্রেকিংনিউজ রোনালদোম্যানচেস্টারের চুক্তি সম্পন্ন,Positive,0
