text,class,label
বাংলাদেশে শিক্ষ চোর বেশি,non-violence,0
"গাড়ি ভাংগা কে সমর্থন করা যাই না, কিন্তু অতিতেত ঘটনার চেয়ে নেগেটিভ নিউজকে হাইলাইটস করা হয়। এই দুবল সরকার কে টিকিয়ে রাখতে চাই কিছু ফন্দি বাজ মহল, তারমধ্যে সাংবাদিক রা একধাপ এগিয়ে, এই সরকার দিয়ে জাতির এখন কি হচ্ছে? শুধুই লুটপাট চালাচ্ছে একটি মহল। সাংবাদিক দের কাছে মনে রাজনীতি গণতান্ত্রিক কোন কর্মসূচি দেশে হারাম। এই সাংগাতিক যা বলছে তার নাম কি সাংবাদিকতা, জারির বিবেকের কাছে প্রশ্ন?",non-violence,0
"গটনা জাই হুক, এর উছিলায় দুকানদারদের বিরুদে আইনি বেবস্তা নেওয়া হুক। এরা জাতে আর কুনদিন সাদারন ক্রেতাদের সাথে খারাপ বেবহার না করতে পারে।।",non-violence,0
"একবারও বলিসনি কুরআন মূর্তির পায়ের কাছে রেখেছে,,,,,,,,এই রকম সাংবাদিক‌তা না করে রাতে ওভারব্রিজে থাকাও ভাল",passive violence,1
নিউ মার্কেটের দোকান গুলো বন্ধ করা হোক কারণ নিউ মার্কেটের ব্যবসায়ীরা হচ্ছে ডাকাতের বাপ ডাকাত এবং মাদারচোদ,direct violence,2
হে মহান রাব্বুল আলামিন আপনি এর বিচার করেন। আপনি ছাড়া কেউ নাই বিচার করার,non-violence,0
"এটা আমেরিকার নির্বাচনের দৃশ্য, আমাদের গনতন্ত্র অনেক উন্নত। 😀😄",non-violence,0
"এরকন হাজারো সিসি টিভির ফুটেজ আজকে টাকার কাছে বিক্রি হয়,,,টাকা হলে ১ টা কেনো ৪ টা ও বের করা যায়,,,আজকে আমাদের সাধারণ মানুষকে নানা ইস্যু দিয়ে ব্যস্ত রেখে তাদের ফায়দা তারা ভালো ভাবে ই লুটিয়ে নিচ্ছে,,,ভাই ঘটনার পরদিন এই ফুটেজ কই ছিলো,,দেশের গোয়েন্দা সংস্থা কি এতোই দূর্বল হয়ে গেছে নাকি যে ,,,১ ২ দিন পর ও বের করতে পারলো না ,,,ঘটনার পরদিন দেখলাম একজন রে ধরে তারে বলছে সে রাখছে ,,,এখন আবার ইকবাল ,,,বাহ্ ,,বাইনচুদ মার্কা অবৈধ সরকার ,,,",passive violence,1
বালের খবর ইন্ডিয়ার দালাল মিডিয়া!!!,passive violence,1
"আসলে বাঙালি হুজুগে। ইসলামের অপব্যাখ্যা জানে। জংগী আর মুজাহিদ দুটো দুই রকম গাধা! কাউকে মেরে ফেললে সে খুনি অবশ্যই এবং বিচারপ্রাপ্য। আবার ইসলামবিরোধী লেখায় কেউ যদি তাকে মেরে ফেলে সে তো মুজাহিদ না বরং জংগী, তাকে তার প্রথমে ভুল শোধরাবার সুযোগ তো দিতে হবে? মেরে ফেললে মুজাহিদ হল কোথার থেকে।",non-violence,0
সাংবাদিক হত্যার বিচার কবে,non-violence,0
এরকম আন্দোলন করলে অবৈধ হজরত তাহাজ্জুদি হাসিনা ক্ষমতা ছেড়ে ভারতে পালিয়ে যেত!,passive violence,1
লেখক মালু ভারতের দালাল,passive violence,1
"সেদিন কেউ রক্ষা পাবে না, যেদিন বিচারপতি নিজেই সাক্ষ্য দিবেন।",non-violence,0
ভারত শুধু বাংলাদেশের শত্রু নয় প্রতিটি সভ্য ও স্বাধীন মানুষের জন্য ক্ষতিকর রাষ্ট্র... নিজ নিজ অবস্থান থেকে ভারতে পণ্য বয়কট করুন এবং ভারতীয় দালালদের কঠোর হস্তে দমন করুন,direct violence,2
আল্লাহ তায়ালা এর একমাত্র বিচারক। তিনিই সুষ্ঠবিচার করবেন। তিনি এমন কাফেরদের চার দেবেননা। আল্লাহ তায়ালা আপনার কাছে বিচার চাই!😪😪😪😪,non-violence,0
"বালের লীগ, ছাএলীগ একটা সন্ত্রাসী সংগঠন, হ্যা ২/১ ভালো কর্মীও আছে, কিন্ত বেশীরভাগই কন্ডম দূর্ঘটনায় জন্ম নেওয়া জারজ...😤😡",passive violence,1
"হরতাল সফল করাই দেশবাসীকে আন্তরিক শুভেচ্ছা ও অভিনন্দন জানাই।হরতালে পুলিশী বাধা,হামলা, মামলা এবং আওয়ামী লীগ, ছাত্র লীগ, যুব লীগের হামলার তিব্র নিন্দা জানিয়েছে বাংলাদেশের কমিউনিস্ট পার্টি - সিপিবি।",non-violence,0
হিজাব পরা বন্ধ হবে ভারতে।,direct violence,2
"সে শাস্তি তো অনেক দেখলাম স্যার, আবরার হত্যার বিচার আজ পর্যন্ত হলো",non-violence,0
আল্লাহ আপনাদের ভাল রাখুক,non-violence,0
গলাটা খালি থাকলেই আপনাকে সুন্দর লাগতো আরো বেশি,non-violence,0
"ও হে মালুর দল , নিজেদের সাধু সন্যাসী ধার্মিক দাবি কর | অথচয় মুসলিম মেয়েদের হিজাব পড়তে বাঁধা দাও , নামাজ পড়তে বাঁধা দাও , মসজিদ ভেঙে দাও | এগুলা ই তোমাদের সনাতন ধর্ম শিক্ষা দেয় ? অথচ শালীন পোশাক পড়তে সকল ধর্মে ই বলা হয়েছে | মেয়েদের রূপ লাবন্য দেখার ইচ্ছা তোমাদের , তাহলে তোমাদের মা বোনদের রূপ লাবন্য উপভোগ কর |",passive violence,1
আল্লাহ কোন দেশে বসবাস করি।আওয়ামীলীগের উপর গজব নাজিল করো।,direct violence,2
সময় সংবাদ এর কাছ থেকে এটা আশা করি নাই অন্যরকমভাবে খবরটা বানাইলে ভালো হতো 😭😭,non-violence,0
"ধর্মের ব্যাপারে নিরপহ্ম মানেই জাহান্নামি! ভালো করে কোরআন পড় নাস্তিক, বেইমান, কাফের আবুজাহেল বাহিনী।",passive violence,1
পুলিশ লীগের ব্যবসায়ি লিগ মিলে টাকা কলেজ বন্ধ ঘোষণা করা হয়েছে এদের চাঁদাবাজি ভালোই করবে,passive violence,1
"হিন্দুরা আজ শাহবাগ অবরোধ করে দেশ অস্থিতিশীল করছে, অথচ কুরআন অবমাননা ও পুলিশের গুলিতে ৪ নিরপরাধ মানুষের মৃত্যুর প্রতিবাদে মুসল্লি জনগণকে সমাবেশ বা মানববন্ধন পর্যন্ত করতে দেওয়া হচ্ছে না। হিন্দুদের প্রতি সম্মান রেখেই বলছি মুসলিম রা এই অসাম্প্রদায়িক দেশে কেন নিপীড়ন, বঞ্চিত ও রাজনৈতিক প্রতিহিংসার শিকার হচ্ছে?",non-violence,0
বাংলাদেশ সরকারের কাছে একটাই আবেদন হিজাব ছাড়া কোন নারী যেন স্কুল বা কলেজ কিংবা কোথাও না যেতে পারে এরকম একটা আইন পাস করুন। যদি আমাদের সরকার মুসলমান হয় তাহলে এটা আশা করি পাস করবে ।,direct violence,2
অাল্লাহ ভাইদে শহীদি মর্যাদা দদন করুন,non-violence,0
দালাল মিডিয়া 😡😡😡😡,passive violence,1
বাধা আসবে যেখানে লড়াই হবে সেখানে ✊👊হবিগঞ্জবাসী এবং সিরাজগঞ্জবাসী মুক্তিকামী মানুষদের দেখিয়েছে এবার পুরো বাংলাদেশের মাটিতে আন্দোলন ছড়িয়ে দিতে হবে,non-violence,0
বিয়েন পি একদিনি মাতা ওঠাই আর শেইদিনি বিয়েনপি সফল হবে ইনশাআল্লাহ আর বিএনপি মিছিল করলে আওমিলিগের এতো চুলকাকে,non-violence,0
কুরআন শরিফ কে অবমাননা করায় কনো অপরাধ হয়নি।কারো গায়ে ও লাগেনি।আর মন্দির ভাংচুর করায় কলিজায় গিয়ে লাগছে।যত্যসব নাম ধারি মুসলমান। ইহাতো আল্লাহ কুরআনে বলেই দিছে কিছু নামধারি মুসলমান মুখে বলবে আমিমুসলিম এক আল্লাহর ইবাদত করি।আর অন্তরে বলবে আমি তো শয়তানের ইবাদত করি।আমি কেনো মুসলমানের দলে যাবো।আল্লাহ আপনি হেদায়েত দিন ঐ সব ব্যক্তি দের,passive violence,1
মুসলিমের কোন পশাক নিয়ে কোন ইহুদির বাচ্চা কিছু বললে তার ছাড় দেওয়া হবে না প্রয়োজনে ইসলাম রক্ষার জন্য জীবন দিতে রাজী কোন ইহুদির কাছে মাথা নতো করতে রাজি না,direct violence,2
অভিজিৎকে কিসের জন্য মারা হইছে এটা বলা হইলো না হায়রে সাংবাদিক তোরা ও ইসলামের বিরুদ্ধে কথা বলোছ।,passive violence,1
"সাংবাদিক ভাইয়েরা অনুগ্রহ করে অর্থবিত্তদের দিকে গিয়ে কাজ করবেন না,, বেকার স্টুডেন্টরা অসহায়ের মতো মার খাচ্ছে,,,, আমরা চাইবো নিরপেক্ষ খবর প্রচার করা হোক।",non-violence,0
এমন উগ্রবাদীতা শুধুমাত্র ভারতেই সম্ভব!ভারত ইতোমধ্যে উগ্রবাদী রাষ্ট্র হিসেবে সারা বিশ্বে পরিচিতি পেয়েছে।একা একটি মেয়েকে কিভাবে এতোগুলা উগ্রবাদী জনগুষ্টির দল জয় শ্রী রাম বলে কটাক্ষ করলো। আর সাহসী মানবি আল্লাহু আকবর স্লোগানে কিভাবে নিজের সাহসিকতার পরিচয় দিলো সেটাও পৃথিবীর কাছে দৃষ্টান্ত হয়ে রইলো।আল্লাহ মহান।,passive violence,1
"বুঝলাম না, মিডিয়ার এতো চুলকানি কেন ভাই???",passive violence,1
ব্যবসায়ীরা এই ছাত্র-ছাত্রীদেরই বাবা ভাই। অন্যায় যেই করুক না কেন সমাধান আলোচনা করে করা উচিত ছিল।,non-violence,0
বোন তোমার মতোন বোন বোন চাই আমরা। তোমার মতন বোনদের কলিজা কেটে দিতে পারি ইনশাআল্লাহ,non-violence,0
"যদি ছেলেটা মারা না যেতো আহত অবস্থায় থাকতো,, যদি সে ৫ লক্ষ টাকা ঘটনাস্থলে পাইতো,, তাহলে অনেকেই বলতো আমার সাথে ওর ধাক্কা লেগেছে বা সংঘর্ষ হওয়ার সময় টাকা গুলো পরে গেছে🙃",non-violence,0
"ও শালা দালালের বাচ্ছা দালাল জঙ্গি বলিশ কেন ওরা মোজাহিদ, পাশির পর আল্লাহ যেন উনাদের জান্নাতুল ফেরদাউস দান করেন আমীন",passive violence,1
আপনার কথার একমত,non-violence,0
দেখে অবাক লাগে এখনো কিছু কিছু লোকজন সেই হিন্দুদেরই দোষ দিয়ে যাবে।সত্যি আপনাদের তারিফ না করে পারা যায় না ভাই 👏👏,non-violence,0
আমার হোগা মারা সারা 🤣,non-violence,0
ইসলাম কে নিয়ে কটূক্তি করাটাই কি মত প্রকাশের স্বাধীনতা?,non-violence,0
ব‍্যবসায়ীদের চরমভাবে শিক্ষা দিন।কারন ওরা পাচশত টাকার মাল বিক্রি করে 5 হাজার ও 7 হাজার টাকায়।এবং নিরীহ লোকদের খুবই হেনস্থা করে।,direct violence,2
"আমাদের নবী সাঃ কে নিয়ে কটূক্তি করবে ,,আর এটা নাকি মত প্রকাশের স্বাধীনতা !!! তাহলে আমরাও শেখ মুজিবকে নিয়ে কটূক্তি করে বলে সেটা মত প্রকাশের স্বাধীনতা",passive violence,1
নিউমার্কেটে দোকানের করমচারীরা মেয়েদের ইভটিজিং প্রতিদিনের ঘটনা এর আগেও ছাত্র/ছাত্রী দের সাথে এমন হয়েছে শক্ত স্টেপ না নিলে এসব দোকানের করমচারীদের সন্ত্রাসী মূলক কারজকলাপ বন্ধ হবে নাহ।।,non-violence,0
একজন প্রত্যক্ষদর্শী পুলিশের বক্তব্য ছাত্রলীগ ও আওয়ামিলীগের নেতা কর্মীরা বিএনপির উপরে হামলা চালায়। পুলিশ মাঝখানে এলে তাদেরও মারধর করে এবং পুলিশের গাড়িও ভাঙচুর করে ছাত্রলীগ।,non-violence,0
কে নিবে এই দায় কলেজ শিক্ষার্থীরা না ব্যবসায়ী? কিছু উগ্রবাদী অধিকার আদায়ের নামে আন্দোলন করে ভাঙচুর করে মাঝে নিরহ মানুষের প্রাণ যায় ধিক্কার জানাই এই আন্দোলনকারীদের,non-violence,0
আল্লাহ যেন বোন টিকে সব সময় ভালো রাখে সুস্থ রাখে....!!,non-violence,0
"তাইলে মার্কেট বন্ধ করে দাও,,মার্কেট কেন খোলা থাকবে??",direct violence,2
এটা বলে গুজব এই মাদারী রিপোর্টারর কি হিন্দু নাকি,passive violence,1
এই জগন‍্য গৃর্নিত কাজের বিচার যত তাড়াতাড়ি হয় তত তাড়াতাড়ি পরিস্থিতি শান্ত হবে।ইনশাআল্লাহ।,non-violence,0
আওয়ামী লীগের দালাল সালা,passive violence,1
"এখন শুধুই ছাত্র, তাদের সংগঠন ছাত্রলীগ বললে কি চ্যানেল বন্ধ হয়ে যাবে, সত্যি না বলতে পারলে, চ্যানেল বন্ধ করে রাখুন।",non-violence,0
দেশের সর্বোচ্চ বিদ্যা পিঠে এ কি অবস্থা আর কত রক্ত ঝরবে,non-violence,0
আল্লাহর সব জায়গায় চলবেই চলবেই চলবেই তোর বাপের মোদিরও খমতা নেই যে আল্লাহর নাম উচ্চারণ বন্ধ করবে,passive violence,1
"কেমরা ম‍্যন কে অনেক ধন্যবাদ,",non-violence,0
এই সাংবাদিক আওয়ামী লীগের দালাল তা দেখে বুঝাযায়,passive violence,1
"শালার মনুষ্যি, এত এত গজব পড়ে, তবুও মানুষ ভালো হচ্ছে না। ওহ আল্লাহ গজব দিয়ে দাও",direct violence,2
সাংবাদিক তোর..চু***।শুধু হেফাজত নয় সারা দেশের মানুষ বিক্ষোভ করেছেন। আর তোদের মত আরও যারা মালুরা আছে শুধু তাঁরাই নিন্দা জানিয়েছে।,passive violence,1
এ বিষয়টা এতো তাড়াতাড়ি সমাধান ঠিক হবে না মার্কেট এক সপ্তাহ বন্ধ থাকুক তার পর দেখা যাক,direct violence,2
"এটা তেমন কিছুনা, এইটা হচ্ছে সুষ্ঠ নিরপেক্ষ নির্বাচনের নমুনা",non-violence,0
আল্লাহ তগো বিচার করবে?,non-violence,0
🚫ওপর মহলের অনুমতি পেতে সময় টিভির দেরি হওয়ায় এই নিউজটির সম্প্রচার সময় মত না করে অসময়ে করা হল । আশা করি দেশের বিবেকবান 🤔জনগণ বিষয় টি বুঝতে পারবেন । আর যারা বুঝবেন না তাদের তো বিবেক-ই💩 নাই অতএব তাদের বুঝারও দরকার নাই ।,passive violence,1
"পিডা সালাগো, সালারা আন্দোলনের নামে গাড়ি ভাংগে কেনো?",direct violence,2
ছাত্র লীগকে গন ধোলাই দেওয়া হোক,direct violence,2
"এবার ভালো হয়েছে, অসৎ পুলিশ বাহিনীর শিক্ষা হওয়া উচিত, তাদের জন্য সৎ আদর্শ পুলিশের চাকুরেরা নীরবে কাঁদে।",passive violence,1
ইসলামের রক্ষা আল্লাহ নিজেই করবে।ইহুদি খ্রিষ্টান যাই করুক না কেন শেষ হাসি মুসলিমরাই জয়ী হবে ইনশাআল্লাহ,non-violence,0
কিসের বিচার এইগুলা মুসলিম দেরকে ছোট করলো সেইটা কে বিচার করবে বলতে পারবেন আছে একজন তিনি হলেন আল্লাহ,non-violence,0
সঠিক তথ্য তদন্ত করে দোষীদের বিচারের আওতায় আনা প্রয়োজন,non-violence,0
"কোরআন অবমাননা করাীদের নিয়ে কোন কথা বললি না কেন, ওই কুওার বাচ্চা 😡😡",passive violence,1
"সাখা সিদুর ত দরমিও প্রতিক ওটা কেন নিসিদ্দ হছেনা,, আমাদের দেসের চেতনা বেবসারা আজকৈ",direct violence,2
যারা ইসলামের নামে কটুক্তি করছে তাদের বিচার করা সরকারের দায়িত্ত্ব যদি তা না করে তাহলে সরকারকে আল্লাহ ছেড়ে দিবেন না মনে রাখবেন সরকার!!!,non-violence,0
আমার দেশের সাংবাদিকরা প্রিয় মুজাহিদ ভাইদেরকে জঙ্গি বলে😡😡😡,passive violence,1
আল্লাহর গজব পড়বে যারা এর সঙ্গে জড়িত আছে।,passive violence,1
যারা বলতেছে ধম যার যার উৎসব সবার তাদের বলতেছি ভাই বিয়ে টা তোর আর বউ টা আমাদের সবার এটা কি তুমি মানবা,passive violence,1
"ডেডওভার মাল না খাইলে এমন সুন্দর মন্তব্য করা সম্ভব না,,",passive violence,1
আরে শেখ হাসিনা বেয়াদব তোরে জুতা পিটা করে তাড়াতাড়ি ক্ষমতা থেকে নামাতে হবে দেশ টা ধ্বংস করে ফেলেছে।,direct violence,2
"খুব ভালো নাটক, আগের বার সিসি টিভির সিস্টেমে ভুল করেছিলো।এবার সে ভুল হয়নি।শালারা নিজেদের খুব চালাক মনে করস।আর সিসি টিভি বিশ্লেষণের দায়িত্ব তোকে কে দিয়েছে, দালাল মিডিয়া",passive violence,1
সুন্দর দাবি,non-violence,0
তোরা তো একটা দালাল,passive violence,1
দরবেশ টিভি চেনেল দালাল হাসিনা,passive violence,1
"সরকারি স্কুল কলেজ পড়তে হলে স্কলের নিয়মে চলতে হবে, স্কুল কলেজে নিদিষ্ট রঙের, নিদিষ্ট পোশাক আছে, সেগুলো না মেনে কোন যুক্তিতে মুসলিম মেয়েরা কালো হিজাব পরে স্কুল কলেজ যাই, এতই যখন হিজাব পরে শিক্ষা গ্রহণ করার ইচ্ছা তাহলে তারা মাদ্রাসায় যাক, ওটাই ওদের জন্য সঠিক স্থান",direct violence,2
হায় রে বাংলাদেশের মুসলিম ।কবে বুঝবি আর কবেই বা আন্দোলন করবি।,non-violence,0
পুলিশের বিচার করবে আল্লাহ নিজ হাতে,non-violence,0
"যার ধর্ম তার অধিকার,,,",non-violence,0
কওলা লীগ একদিন বিচার হইবে বাংলা মাটিতে,passive violence,1
আল্লাহ্ বিচার করবে!!,non-violence,0
ঢাকা কলেজ ছাএদের এই একতাকে আমি ভালবাসি। সকল আন্দোলনে এরা একযোট হয়ে অন্যায় বিরুদ্ধে সবসময় প্রতিবাদ করে। যা দেশের আর কোথাও বেশি চোখে পড়ে না। একতাই বল কথাটা ঢাকা কলেজ দেখিয়ে দিয়েছে। ❤️❤️❤️❤️,non-violence,0
জনগণ কেন আন্দোলন করবে মুসলিম রাষ্ট্রে মুসলিম প্রধানমন্ত্রীর দায়িত্ব তিনি নিজে আন্দোলন করা উচিত,non-violence,0
যে মেয়ে ভবিষ্যত গড়া নিয়ে এত বড় বড় কথা বললো সে তো সিঁদুর পরিহিতা। এখানে তো কিছু বলছে না। পূর্নাঙ্গ পড়ড্রেসকোড মানলে তো তার সিঁদুর পড়া মানায় না। স্কুলের ড্রেসকোডে নিশ্চয়ই এটা বাধ্যতা মূলক নয়। হয় সবাই সিঁদুর বে না হয় কেউ পড়বে না। আসলে শিক্ষার নামে শুধু ডিগ্রি বিক্রি হচ্ছে স্কুল কলেজে। প্রকৃত শিক্ষা যদি এদের থাকতো তাহলে ভবিষ্যৎ প্রজন্মকে এ ধরনের হিংসাত্মক মনোভাব শিক্ষা দিতে পারতো না।,non-violence,0
"এখন স্কুলেও ধর্মীয় বিভেদ সৃষ্টি হলো। এই বয়সে খেলা-ধুলা আর পড়াশোনা করার কথা। বিজিপি সরকার মানবতার শত্রু, ধর্মের শত্রু।",passive violence,1
ধর্ম যার যার উৎসব তার তার কিন্তু আমরা হিন্দু-মুসলিম সুখে দুখের ভাই ভাই,non-violence,0
ভাল রিপোর্ট। শিক্ষার্থীদের অবস্থানটা কি?,non-violence,0
আওয়ামিলীগ যে জাতীয় বাটপার জনগণের জানা আছে।,passive violence,1
এটি সম্পুর্ণ ইবলিশ এর খেলা শুরু মুসলমানদের পক্ষে আল্লাহ পাক হুজুরে পাক সাঃ রয়েছে তাই আল্লাহ মুসলমানদের হেফাজতের ফয়সালা করুন আমিন অবশ্যই ঐ জালিম ইহুদি হিন্দুদের উপর আল্লাহর গজব নাজিল হোক আমিন।,direct violence,2
আল্লাহ্ সকল মুসলিম ভাই ও বোনদের তুমি হেফাজত করুন।,non-violence,0
সরকারের ভাড়া করা গুন্ডা। পুলিশ এখানে তেমন প্রতিক্রিয়া দেখাবে না।কারন-আমেরিকার পক্ষ থেকে সরকারের বিরুদ্ধে মানবাধিকার লঙ্ঘনের অভিযোগ এসেছে।,passive violence,1
আমাদের এলাকার একজনকে গুলাগুলি সময় গুলিতে মারা গেছে নির্বাচন হয়েছে রায়পুরা আর নিহত হয়েছে শিবপুরের যোশর ইউপি জানখারটেকের এক যুবক,non-violence,0
সব কিছু চলছে বহিরাগতদের মদদে ওদের কঠিন বিচার চাই।। তাদের কপালে জুতা পিটা রইলো,direct violence,2
বাংলাদেশের সকল মুসলিম ভাই বোনদের আহবান জানাচ্ছি ইন্ডিয়ান সকল পণ্য কে বইকট করার জন্য,direct violence,2
"জিহাদিরা খারাপ তবে জিহাদিদের গোলামি করা ছাড়া ভারতীয়দের চলে না।আরব মালদ্বীপ মালেশিয়ায় ডাক্তার ইন্জিনিয়ার ঝাড়ুদার শ্রমিক সব ক্ষেত্রে ভারতীয়দের পাবেন।মুসলিম মেয়েরা যদি শিক্ষা ক্ষেত্রে না যায় তাহলে মুসলিমরা সম্পদে শিক্ষায় পিছিয়ে থাকবে এবং মেয়েরা দ্রুত সংসার জীবনে প্রবেশ করবে এবং ভারতে মুসলিম সন্তান জন্মদান আরো বাড়বে,হিন্দুরা নিজেরাই নিজেদের দেশকে মুসলিম সংখ্যাগরিষ্ঠ করতে চাইছে😆",passive violence,1
জমে গেছে খেলা।আল্লাহর গজব শুরু হয়েগেছে।স্বৈরাচারের জন্য দেশের এ অবস্থা।,non-violence,0
আপনার পুলিশ কমিশনার ঢাকা মেট্রোপলিটন পুলিশ শুধু বিএনপির মানুষকে ধরতে পারে। আর তাদের নামে মামলা হামলা আরো কত কি। এই পরিস্থিতি কি প্রশ্নবিদ্ধ নয়। আরো একবার প্রমাণিত হলো পুলিশের দায়িত্ব।,non-violence,0
লানত এই সাংবাদিক এর উপর যে বলছে গুজব,passive violence,1
যে নিরিহ ছেলেটা মারাগেলো তার কথা কেউ বল্লোনা এই ১০ দফা আন্দোলনের সাথে তারও ন্যায় বিচার দাবি যুক্ত করা উচিত ছিলো ।,non-violence,0
এক দম ঠিক হয়সে কারণ মুর্তির পায়ের ওপর কোআন রাখা হয়সে কেন এটর বিচার চাই,non-violence,0
ছাত্রদেরর পুটকি মারা উচিত ।,direct violence,2
পুলিশের গাড়ি পোরার কারণে আমার ভাইদের কে অনেক ধন্যবাদ,passive violence,1
এই মাগির পোলারা মিথ্যা কথা কচ কেন,passive violence,1
"ন্যাক্কারজনক, ধর্ম মানুষ কে আন্তরিকতা শিখায়। সব ধর্মের স্বাধীনতা থাকা উচিত। সব কিছুর উর্ধে ধর্ম।",non-violence,0
চুরে চুরে মাসতুতো ভাই,passive violence,1
রোজার মাসের বন্ধ নাই মানুষ মানুষ হবে কবে?,non-violence,0
"আপনাদের মত নেতাদের সাহস নাই,,পুলিশে থাকে মাত্র কয়েক জন আর সাধারন জনগন থাকে হাজার হাজার,,,এইখানে ভয় পাওয়ার তো কোন কারণ দেখি না",non-violence,0
শিক্ষার্থীদের সাথে একাত্মতা প্রকাশ করছি। এইসব ব্যবসায়ীদের উচিত শিক্ষা দেওয়া উচিত,direct violence,2
"ঐ সব দালার গুলো কোথায় যারা হিন্দুদের ওপর কিছু হলেই ঝাপিয়ে পরে,,, তারা কি তাদের গর্থে ⛽ লাগিয়ে ঘুমইতেছে না কি,,,,,জমুনা টিভি তোদের আর কি বলবো সত্য কথা বলছিলাম তার পরে দেখি আমারে রিপোর্ট মারা হয়েছে ফেসবুকে,,,, এটাই যদি বাংলাদেশে হিন্দুরের কিছু বলত তবে ইন্ডিয়ান হিন্দুরা আর তাদের মিডিয়া হুমকার দিয়ে কথা বলতো,,,সাথে অপমান জনক ব্যাখ্য দিতো,,, আর আপনারা শুধু সারা জিবন তেল মেরে গেলেন",passive violence,1
এটা বন্ধ করতে হবে খুব দ্রুত,non-violence,0
তোরা রাজাকার,passive violence,1
দেরিতে হলেও এ রায় যুগান্তকারী। রায়ের দ্রুত কার্যকর সহ অন্যান্য মুক্তমনা হত্যার দ্রুত বিচার চাই। সেই সাথে সাগর রুনি হত্যার বিচারেও গতি চাই 🇧🇩🇧🇩🇧🇩।,non-violence,0
ঢাকা কলেজের ছাত্র দের ধন্যবাদ জানাই এই ব্যবসায়ী নামের সন্ত্রাসী দের উচিত জবাব দেওয়ার জন্য।,passive violence,1
আল্লাহর গজব পডবে ইনশাল্লাহ 🥰😭😭,passive violence,1
ছাত্রলীগের বিচার আল্লাহ তুমি করো,non-violence,0
এরা হচ্ছে হিন্দুদের দালাল,passive violence,1
এই বিচার শেষ বিচার নয়।আসল বিচার হবে আল্লাহর আদালতে। সেইদিন সকল জালেমের মুখোস উন্মোচন হবে,non-violence,0
এক নিউজে বলল ব্যবসায়ী ব্যবসায়ী কথাকাটাকাটির মধ্যে তর্কে একজন কলেজছাত্র জড়িয়ে এই সমস্যার সৃষ্টি হয়,non-violence,0
সত্য একজন মানুষ আঁকড়ে ধরলেও তা সারা বিশ্ব কে প্রকম্পিত করে কিন্তু মিথ্যা লক্ষ্য কোটি মানুষ আঁকড়ে ধরলেও তা কখনোই প্রকম্পিত হয়না এটাই তার প্রমাণ,non-violence,0
আরে আহাম্মকের দল তোরা কেন বুযিস না তোদের তো কারো বোন কারো মেয়ে এখানে লেখাপড়া করে বোরকা হিজাব পড়লে তো মেয়েদের মর্যাদা বেড়ে যায় কেউ খারাপ দৃষ্টিতে তাকাতে পারে না তাতে করে তো তোদের মা তোদের বোন নিরাপদে থাকে,non-violence,0
একটা হিন্দুরা তো মরলো না মরলো তো মুষলিমরাই দেশে জেখানে সেখানে মুসলিম দের হত্যা করা হচ্চে দেশ চালাচ্চে কারা এটা আমাদের কথা,passive violence,1
বানিজ্য মন্ত্রী কেনো নিউ মার্কেট বন্ধ রাখলো না??? ওখান থেকে কি সুবিধা পাই...????কলেজ কেনো বন্ধ থাকবে..?????,non-violence,0
"কত মেগাপিক্সেল এর সিসি টিভি ক্যামেরা লাগানো ছিলো ভাই,মজা নিয়ার জায়গা পান না জুম করার পরও ভিডিও ক্লিয়ার😑",non-violence,0
"বিজেপি সরকার ভারতের জন্য হুমকি ও ক্ষতির কারণ হয়ে দাঁড়িয়েছে, তাদের উচিত বাংলাদেশের প্রধানমন্ত্রী শেখ হাসিনার সরকারকে অনুসরণ করা",passive violence,1
ইসলামের উপর যারা আঘাত করছে আল্লা সেইসব মুনাফিক কাফেরদের উপর তুমার গজব নাজিল করে চির জাহান্নামি বানিয়ে দাও আমিন🤲🤲🤲,direct violence,2
ভাই বিএনপি না যে পুলিশ আগে থেকে বসে থাকবে,non-violence,0
পুলিশ টাকা খেয়ে ব্যবসায়ীদের পক্ষ নিয়ে ছাত্রদের উপর গুলি চালায়।আজ আমাদের ভাইয়েরা গুরুতর আহত এটার সঠিক বিচারের দাবি জানাচ্ছি। তা না হলে আমরা আমাদের কর্মসূচি চালু রাখবো,passive violence,1
বিএনপি জামায়াত কখনোই জনগণের বন্ধু হতে পারেনি বা কখনো বন্ধু হতে পারবেন না ? বিএনপি জামায়াত জোট নেতাদের একটাই চাওয়া জনগণের গাড়ি ভাংচুর করা । সরকারের বিরুদ্ধে কিছুই করতে পারে না ? শুধু মাত্র জনসাধারণের উপর অত্যাচার নির্যাতন ও জ্বালাও পোড়াও ভাংচুর করা । তার কারণে জনগণ বিরক্ত হয়ে জামায়াত বিএনপির থেকে মুখ ফিরিয়ে নিয়েছে ।,passive violence,1
